drug_id,pdb_id,Energy,pose_file_name
r2_gen_91632,3BZ3,-9.01,r2_gen_91632_3BZ3_best_docking_pose.mol2
r2_gen_49780,3BZ3,-9.78,r2_gen_49780_3BZ3_best_docking_pose.mol2
r2_gen_21624,3BZ3,-8.66,r2_gen_21624_3BZ3_best_docking_pose.mol2
r2_gen_180684,3BZ3,-10.12,r2_gen_180684_3BZ3_best_docking_pose.mol2
r2_gen_178422,3BZ3,-8.32,r2_gen_178422_3BZ3_best_docking_pose.mol2
r2_gen_184466,3BZ3,-7.14,r2_gen_184466_3BZ3_best_docking_pose.mol2
r2_gen_245597,3BZ3,-8.18,r2_gen_245597_3BZ3_best_docking_pose.mol2
r2_gen_275957,3BZ3,-9.3,r2_gen_275957_3BZ3_best_docking_pose.mol2
r2_gen_84950,3BZ3,-7.56,r2_gen_84950_3BZ3_best_docking_pose.mol2
r2_gen_239365,3BZ3,-9.06,r2_gen_239365_3BZ3_best_docking_pose.mol2
r2_gen_102013,3BZ3,-10.02,r2_gen_102013_3BZ3_best_docking_pose.mol2
r2_gen_118993,3BZ3,-7.84,r2_gen_118993_3BZ3_best_docking_pose.mol2
r2_gen_205193,3BZ3,-11.36,r2_gen_205193_3BZ3_best_docking_pose.mol2
r2_gen_127540,3BZ3,-8.3,r2_gen_127540_3BZ3_best_docking_pose.mol2
r2_gen_162188,3BZ3,-9.31,r2_gen_162188_3BZ3_best_docking_pose.mol2
r2_gen_299122,3BZ3,-8.6,r2_gen_299122_3BZ3_best_docking_pose.mol2
r2_gen_254162,3BZ3,-10.31,r2_gen_254162_3BZ3_best_docking_pose.mol2
r2_gen_99380,3BZ3,-7.07,r2_gen_99380_3BZ3_best_docking_pose.mol2
r2_gen_233589,3BZ3,-7.68,r2_gen_233589_3BZ3_best_docking_pose.mol2
r2_gen_17634,3BZ3,-9.86,r2_gen_17634_3BZ3_best_docking_pose.mol2
r2_gen_27899,3BZ3,-8.71,r2_gen_27899_3BZ3_best_docking_pose.mol2
r2_gen_74166,3BZ3,-9.72,r2_gen_74166_3BZ3_best_docking_pose.mol2
r2_gen_262070,3BZ3,-9.97,r2_gen_262070_3BZ3_best_docking_pose.mol2
r2_gen_284463,3BZ3,-7.46,r2_gen_284463_3BZ3_best_docking_pose.mol2
r2_gen_154694,3BZ3,-8.49,r2_gen_154694_3BZ3_best_docking_pose.mol2
r2_gen_85355,3BZ3,-8.97,r2_gen_85355_3BZ3_best_docking_pose.mol2
r2_gen_134480,3BZ3,-8.86,r2_gen_134480_3BZ3_best_docking_pose.mol2
r2_gen_94344,3BZ3,-9.55,r2_gen_94344_3BZ3_best_docking_pose.mol2
r2_gen_3859,3BZ3,-8.15,r2_gen_3859_3BZ3_best_docking_pose.mol2
r2_gen_228474,3BZ3,-9.23,r2_gen_228474_3BZ3_best_docking_pose.mol2
r2_gen_90605,3BZ3,-10.68,r2_gen_90605_3BZ3_best_docking_pose.mol2
r2_gen_51090,3BZ3,-8.65,r2_gen_51090_3BZ3_best_docking_pose.mol2
r2_gen_203287,3BZ3,-6.53,r2_gen_203287_3BZ3_best_docking_pose.mol2
r2_gen_106043,3BZ3,-8.08,r2_gen_106043_3BZ3_best_docking_pose.mol2
r2_gen_27480,3BZ3,-8.04,r2_gen_27480_3BZ3_best_docking_pose.mol2
r2_gen_78313,3BZ3,-6.75,r2_gen_78313_3BZ3_best_docking_pose.mol2
r2_gen_32954,3BZ3,-7.22,r2_gen_32954_3BZ3_best_docking_pose.mol2
r2_gen_37694,3BZ3,-9.92,r2_gen_37694_3BZ3_best_docking_pose.mol2
r2_gen_32331,3BZ3,-9.66,r2_gen_32331_3BZ3_best_docking_pose.mol2
r2_gen_73798,3BZ3,-8.79,r2_gen_73798_3BZ3_best_docking_pose.mol2
r2_gen_162406,3BZ3,-9.04,r2_gen_162406_3BZ3_best_docking_pose.mol2
r2_gen_205571,3BZ3,-7.7,r2_gen_205571_3BZ3_best_docking_pose.mol2
r2_gen_268673,3BZ3,-9.18,r2_gen_268673_3BZ3_best_docking_pose.mol2
r2_gen_298424,3BZ3,-8.41,r2_gen_298424_3BZ3_best_docking_pose.mol2
r2_gen_80704,3BZ3,-9.52,r2_gen_80704_3BZ3_best_docking_pose.mol2
r2_gen_164820,3BZ3,-7.21,r2_gen_164820_3BZ3_best_docking_pose.mol2
r2_gen_93343,3BZ3,-8.06,r2_gen_93343_3BZ3_best_docking_pose.mol2
r2_gen_85484,3BZ3,-8.58,r2_gen_85484_3BZ3_best_docking_pose.mol2
r2_gen_19014,3BZ3,-6.48,r2_gen_19014_3BZ3_best_docking_pose.mol2
r2_gen_149402,3BZ3,-8.18,r2_gen_149402_3BZ3_best_docking_pose.mol2
r2_gen_103048,3BZ3,-8.99,r2_gen_103048_3BZ3_best_docking_pose.mol2
r2_gen_166130,3BZ3,-7.07,r2_gen_166130_3BZ3_best_docking_pose.mol2
r2_gen_198228,3BZ3,-8.45,r2_gen_198228_3BZ3_best_docking_pose.mol2
r2_gen_82450,3BZ3,-8.74,r2_gen_82450_3BZ3_best_docking_pose.mol2
r2_gen_229981,3BZ3,-8.95,r2_gen_229981_3BZ3_best_docking_pose.mol2
r2_gen_18431,3BZ3,-10.39,r2_gen_18431_3BZ3_best_docking_pose.mol2
r2_gen_184984,3BZ3,-9.01,r2_gen_184984_3BZ3_best_docking_pose.mol2
r2_gen_189842,3BZ3,-9.86,r2_gen_189842_3BZ3_best_docking_pose.mol2
r2_gen_208091,3BZ3,-8.81,r2_gen_208091_3BZ3_best_docking_pose.mol2
r2_gen_39497,3BZ3,-7.3,r2_gen_39497_3BZ3_best_docking_pose.mol2
r2_gen_57932,3BZ3,-9.42,r2_gen_57932_3BZ3_best_docking_pose.mol2
r2_gen_252555,3BZ3,-7.61,r2_gen_252555_3BZ3_best_docking_pose.mol2
r2_gen_290119,3BZ3,-9.21,r2_gen_290119_3BZ3_best_docking_pose.mol2
r2_gen_3671,3BZ3,-9.33,r2_gen_3671_3BZ3_best_docking_pose.mol2
r2_gen_98136,3BZ3,-8.35,r2_gen_98136_3BZ3_best_docking_pose.mol2
r2_gen_304058,3BZ3,-9.24,r2_gen_304058_3BZ3_best_docking_pose.mol2
r2_gen_154310,3BZ3,-7.38,r2_gen_154310_3BZ3_best_docking_pose.mol2
r2_gen_292738,3BZ3,-8.86,r2_gen_292738_3BZ3_best_docking_pose.mol2
r2_gen_196411,3BZ3,-8.97,r2_gen_196411_3BZ3_best_docking_pose.mol2
r2_gen_249798,3BZ3,-10.12,r2_gen_249798_3BZ3_best_docking_pose.mol2
r2_gen_18909,3BZ3,-9.56,r2_gen_18909_3BZ3_best_docking_pose.mol2
r2_gen_282610,3BZ3,-6.8,r2_gen_282610_3BZ3_best_docking_pose.mol2
r2_gen_234519,3BZ3,-11.08,r2_gen_234519_3BZ3_best_docking_pose.mol2
r2_gen_266540,3BZ3,-8.84,r2_gen_266540_3BZ3_best_docking_pose.mol2
r2_gen_199049,3BZ3,-7.38,r2_gen_199049_3BZ3_best_docking_pose.mol2
r2_gen_235816,3BZ3,-10.7,r2_gen_235816_3BZ3_best_docking_pose.mol2
r2_gen_182241,3BZ3,-7.81,r2_gen_182241_3BZ3_best_docking_pose.mol2
r2_gen_168996,3BZ3,-6.9,r2_gen_168996_3BZ3_best_docking_pose.mol2
r2_gen_264784,3BZ3,-10.35,r2_gen_264784_3BZ3_best_docking_pose.mol2
r2_gen_190322,3BZ3,-7.13,r2_gen_190322_3BZ3_best_docking_pose.mol2
r2_gen_252089,3BZ3,-7.85,r2_gen_252089_3BZ3_best_docking_pose.mol2
r2_gen_159738,3BZ3,-10.24,r2_gen_159738_3BZ3_best_docking_pose.mol2
r2_gen_171441,3BZ3,-9.25,r2_gen_171441_3BZ3_best_docking_pose.mol2
r2_gen_256800,3BZ3,-8.88,r2_gen_256800_3BZ3_best_docking_pose.mol2
r2_gen_301236,3BZ3,-10.5,r2_gen_301236_3BZ3_best_docking_pose.mol2
r2_gen_33334,3BZ3,-8.2,r2_gen_33334_3BZ3_best_docking_pose.mol2
r2_gen_205516,3BZ3,-9.71,r2_gen_205516_3BZ3_best_docking_pose.mol2
r2_gen_129394,3BZ3,-7.61,r2_gen_129394_3BZ3_best_docking_pose.mol2
r2_gen_258448,3BZ3,-8.67,r2_gen_258448_3BZ3_best_docking_pose.mol2
r2_gen_117726,3BZ3,-10.1,r2_gen_117726_3BZ3_best_docking_pose.mol2
r2_gen_127390,3BZ3,-8.41,r2_gen_127390_3BZ3_best_docking_pose.mol2
r2_gen_43281,3BZ3,-8.43,r2_gen_43281_3BZ3_best_docking_pose.mol2
r2_gen_75341,3BZ3,-10.38,r2_gen_75341_3BZ3_best_docking_pose.mol2
r2_gen_103009,3BZ3,-7.62,r2_gen_103009_3BZ3_best_docking_pose.mol2
r2_gen_174442,3BZ3,-8.57,r2_gen_174442_3BZ3_best_docking_pose.mol2
r2_gen_142149,3BZ3,-10.65,r2_gen_142149_3BZ3_best_docking_pose.mol2
r2_gen_292779,3BZ3,-10.7,r2_gen_292779_3BZ3_best_docking_pose.mol2
r2_gen_289520,3BZ3,-7.79,r2_gen_289520_3BZ3_best_docking_pose.mol2
r2_gen_138497,3BZ3,-10.43,r2_gen_138497_3BZ3_best_docking_pose.mol2
r2_gen_159941,3BZ3,-6.88,r2_gen_159941_3BZ3_best_docking_pose.mol2
r2_gen_217392,3BZ3,-7.25,r2_gen_217392_3BZ3_best_docking_pose.mol2
r2_gen_103154,3BZ3,-10.55,r2_gen_103154_3BZ3_best_docking_pose.mol2
r2_gen_13658,3BZ3,-9.98,r2_gen_13658_3BZ3_best_docking_pose.mol2
r2_gen_67337,3BZ3,-8.53,r2_gen_67337_3BZ3_best_docking_pose.mol2
r2_gen_206573,3BZ3,-10.17,r2_gen_206573_3BZ3_best_docking_pose.mol2
r2_gen_251227,3BZ3,-10.67,r2_gen_251227_3BZ3_best_docking_pose.mol2
r2_gen_176832,3BZ3,-8.97,r2_gen_176832_3BZ3_best_docking_pose.mol2
r2_gen_106247,3BZ3,-10.44,r2_gen_106247_3BZ3_best_docking_pose.mol2
r2_gen_83881,3BZ3,-10.73,r2_gen_83881_3BZ3_best_docking_pose.mol2
r2_gen_278461,3BZ3,-8.99,r2_gen_278461_3BZ3_best_docking_pose.mol2
r2_gen_222204,3BZ3,-7.77,r2_gen_222204_3BZ3_best_docking_pose.mol2
r2_gen_56424,3BZ3,-7.93,r2_gen_56424_3BZ3_best_docking_pose.mol2
r2_gen_11118,3BZ3,-9.08,r2_gen_11118_3BZ3_best_docking_pose.mol2
r2_gen_206850,3BZ3,-9.13,r2_gen_206850_3BZ3_best_docking_pose.mol2
r2_gen_5370,3BZ3,-10.18,r2_gen_5370_3BZ3_best_docking_pose.mol2
r2_gen_21752,3BZ3,-9.92,r2_gen_21752_3BZ3_best_docking_pose.mol2
r2_gen_154129,3BZ3,-10.95,r2_gen_154129_3BZ3_best_docking_pose.mol2
r2_gen_99300,3BZ3,-9.78,r2_gen_99300_3BZ3_best_docking_pose.mol2
r2_gen_60240,3BZ3,-8.61,r2_gen_60240_3BZ3_best_docking_pose.mol2
r2_gen_274344,3BZ3,-9.43,r2_gen_274344_3BZ3_best_docking_pose.mol2
r2_gen_68975,3BZ3,-9.23,r2_gen_68975_3BZ3_best_docking_pose.mol2
r2_gen_39589,3BZ3,-9.07,r2_gen_39589_3BZ3_best_docking_pose.mol2
r2_gen_171346,3BZ3,-8.57,r2_gen_171346_3BZ3_best_docking_pose.mol2
r2_gen_76732,3BZ3,-8.23,r2_gen_76732_3BZ3_best_docking_pose.mol2
r2_gen_283215,3BZ3,-8.9,r2_gen_283215_3BZ3_best_docking_pose.mol2
r2_gen_143041,3BZ3,-8.38,r2_gen_143041_3BZ3_best_docking_pose.mol2
r2_gen_45077,3BZ3,-8.01,r2_gen_45077_3BZ3_best_docking_pose.mol2
r2_gen_137210,3BZ3,-9.17,r2_gen_137210_3BZ3_best_docking_pose.mol2
r2_gen_212659,3BZ3,-9.18,r2_gen_212659_3BZ3_best_docking_pose.mol2
r2_gen_51940,3BZ3,-9.43,r2_gen_51940_3BZ3_best_docking_pose.mol2
r2_gen_252429,3BZ3,-8.2,r2_gen_252429_3BZ3_best_docking_pose.mol2
r2_gen_198156,3BZ3,-9.82,r2_gen_198156_3BZ3_best_docking_pose.mol2
r2_gen_133055,3BZ3,-7.89,r2_gen_133055_3BZ3_best_docking_pose.mol2
r2_gen_125507,3BZ3,-11.09,r2_gen_125507_3BZ3_best_docking_pose.mol2
r2_gen_294402,3BZ3,-8.54,r2_gen_294402_3BZ3_best_docking_pose.mol2
r2_gen_70100,3BZ3,-9.29,r2_gen_70100_3BZ3_best_docking_pose.mol2
r2_gen_235585,3BZ3,-7.55,r2_gen_235585_3BZ3_best_docking_pose.mol2
r2_gen_6652,3BZ3,-8.02,r2_gen_6652_3BZ3_best_docking_pose.mol2
r2_gen_182679,3BZ3,-10.35,r2_gen_182679_3BZ3_best_docking_pose.mol2
r2_gen_73442,3BZ3,-7.74,r2_gen_73442_3BZ3_best_docking_pose.mol2
r2_gen_15733,3BZ3,-9.69,r2_gen_15733_3BZ3_best_docking_pose.mol2
r2_gen_84941,3BZ3,-10.26,r2_gen_84941_3BZ3_best_docking_pose.mol2
r2_gen_281938,3BZ3,-8.59,r2_gen_281938_3BZ3_best_docking_pose.mol2
r2_gen_250773,3BZ3,-9.48,r2_gen_250773_3BZ3_best_docking_pose.mol2
r2_gen_137997,3BZ3,-7.57,r2_gen_137997_3BZ3_best_docking_pose.mol2
r2_gen_172909,3BZ3,-9.43,r2_gen_172909_3BZ3_best_docking_pose.mol2
r2_gen_294053,3BZ3,-8.81,r2_gen_294053_3BZ3_best_docking_pose.mol2
r2_gen_262597,3BZ3,-10.79,r2_gen_262597_3BZ3_best_docking_pose.mol2
r2_gen_162577,3BZ3,-9.91,r2_gen_162577_3BZ3_best_docking_pose.mol2
r2_gen_89488,3BZ3,-7.47,r2_gen_89488_3BZ3_best_docking_pose.mol2
r2_gen_120413,3BZ3,-9.0,r2_gen_120413_3BZ3_best_docking_pose.mol2
r2_gen_175758,3BZ3,-7.28,r2_gen_175758_3BZ3_best_docking_pose.mol2
r2_gen_95182,3BZ3,-7.76,r2_gen_95182_3BZ3_best_docking_pose.mol2
r2_gen_31824,3BZ3,-6.53,r2_gen_31824_3BZ3_best_docking_pose.mol2
r2_gen_64588,3BZ3,-9.78,r2_gen_64588_3BZ3_best_docking_pose.mol2
r2_gen_84312,3BZ3,-7.22,r2_gen_84312_3BZ3_best_docking_pose.mol2
r2_gen_296837,3BZ3,-11.29,r2_gen_296837_3BZ3_best_docking_pose.mol2
r2_gen_261048,3BZ3,-7.88,r2_gen_261048_3BZ3_best_docking_pose.mol2
r2_gen_69570,3BZ3,-9.53,r2_gen_69570_3BZ3_best_docking_pose.mol2
r2_gen_180903,3BZ3,-8.58,r2_gen_180903_3BZ3_best_docking_pose.mol2
r2_gen_81123,3BZ3,-6.9,r2_gen_81123_3BZ3_best_docking_pose.mol2
r2_gen_112977,3BZ3,-8.93,r2_gen_112977_3BZ3_best_docking_pose.mol2
r2_gen_219431,3BZ3,-7.67,r2_gen_219431_3BZ3_best_docking_pose.mol2
r2_gen_241338,3BZ3,-7.23,r2_gen_241338_3BZ3_best_docking_pose.mol2
r2_gen_9624,3BZ3,-11.36,r2_gen_9624_3BZ3_best_docking_pose.mol2
r2_gen_256118,3BZ3,-10.69,r2_gen_256118_3BZ3_best_docking_pose.mol2
r2_gen_174083,3BZ3,-7.91,r2_gen_174083_3BZ3_best_docking_pose.mol2
r2_gen_59625,3BZ3,-10.25,r2_gen_59625_3BZ3_best_docking_pose.mol2
r2_gen_45823,3BZ3,-7.57,r2_gen_45823_3BZ3_best_docking_pose.mol2
r2_gen_104978,3BZ3,-8.19,r2_gen_104978_3BZ3_best_docking_pose.mol2
r2_gen_122738,3BZ3,-7.27,r2_gen_122738_3BZ3_best_docking_pose.mol2
r2_gen_32274,3BZ3,-7.84,r2_gen_32274_3BZ3_best_docking_pose.mol2
r2_gen_18269,3BZ3,-8.83,r2_gen_18269_3BZ3_best_docking_pose.mol2
r2_gen_92155,3BZ3,-10.49,r2_gen_92155_3BZ3_best_docking_pose.mol2
r2_gen_12530,3BZ3,-10.08,r2_gen_12530_3BZ3_best_docking_pose.mol2
r2_gen_145670,3BZ3,-10.1,r2_gen_145670_3BZ3_best_docking_pose.mol2
r2_gen_177590,3BZ3,-8.06,r2_gen_177590_3BZ3_best_docking_pose.mol2
r2_gen_30684,3BZ3,-10.82,r2_gen_30684_3BZ3_best_docking_pose.mol2
r2_gen_77170,3BZ3,-10.46,r2_gen_77170_3BZ3_best_docking_pose.mol2
r2_gen_299617,3BZ3,-9.7,r2_gen_299617_3BZ3_best_docking_pose.mol2
r2_gen_173822,3BZ3,-8.18,r2_gen_173822_3BZ3_best_docking_pose.mol2
r2_gen_220900,3BZ3,-8.46,r2_gen_220900_3BZ3_best_docking_pose.mol2
r2_gen_53250,3BZ3,-7.75,r2_gen_53250_3BZ3_best_docking_pose.mol2
r2_gen_111913,3BZ3,-7.51,r2_gen_111913_3BZ3_best_docking_pose.mol2
r2_gen_222100,3BZ3,-8.35,r2_gen_222100_3BZ3_best_docking_pose.mol2
r2_gen_19611,3BZ3,-9.23,r2_gen_19611_3BZ3_best_docking_pose.mol2
r2_gen_4700,3BZ3,-7.22,r2_gen_4700_3BZ3_best_docking_pose.mol2
r2_gen_261753,3BZ3,-10.15,r2_gen_261753_3BZ3_best_docking_pose.mol2
r2_gen_139234,3BZ3,-10.47,r2_gen_139234_3BZ3_best_docking_pose.mol2
r2_gen_4844,3BZ3,-9.47,r2_gen_4844_3BZ3_best_docking_pose.mol2
r2_gen_226909,3BZ3,-9.21,r2_gen_226909_3BZ3_best_docking_pose.mol2
r2_gen_203617,3BZ3,-7.48,r2_gen_203617_3BZ3_best_docking_pose.mol2
r2_gen_125161,3BZ3,-8.06,r2_gen_125161_3BZ3_best_docking_pose.mol2
r2_gen_150013,3BZ3,-9.45,r2_gen_150013_3BZ3_best_docking_pose.mol2
r2_gen_276224,3BZ3,-10.64,r2_gen_276224_3BZ3_best_docking_pose.mol2
r2_gen_269960,3BZ3,-8.89,r2_gen_269960_3BZ3_best_docking_pose.mol2
r2_gen_74710,3BZ3,-9.82,r2_gen_74710_3BZ3_best_docking_pose.mol2
r2_gen_97713,3BZ3,-9.85,r2_gen_97713_3BZ3_best_docking_pose.mol2
r2_gen_90719,3BZ3,-9.98,r2_gen_90719_3BZ3_best_docking_pose.mol2
r2_gen_303162,3BZ3,-10.01,r2_gen_303162_3BZ3_best_docking_pose.mol2
r2_gen_221348,3BZ3,-10.29,r2_gen_221348_3BZ3_best_docking_pose.mol2
r2_gen_157832,3BZ3,-10.96,r2_gen_157832_3BZ3_best_docking_pose.mol2
r2_gen_126982,3BZ3,-9.28,r2_gen_126982_3BZ3_best_docking_pose.mol2
r2_gen_63513,3BZ3,-9.96,r2_gen_63513_3BZ3_best_docking_pose.mol2
r2_gen_100543,3BZ3,-7.68,r2_gen_100543_3BZ3_best_docking_pose.mol2
r2_gen_199846,3BZ3,-7.07,r2_gen_199846_3BZ3_best_docking_pose.mol2
r2_gen_5406,3BZ3,-8.09,r2_gen_5406_3BZ3_best_docking_pose.mol2
r2_gen_132976,3BZ3,-7.46,r2_gen_132976_3BZ3_best_docking_pose.mol2
r2_gen_295831,3BZ3,-8.51,r2_gen_295831_3BZ3_best_docking_pose.mol2
r2_gen_72501,3BZ3,-7.87,r2_gen_72501_3BZ3_best_docking_pose.mol2
r2_gen_253339,3BZ3,-8.31,r2_gen_253339_3BZ3_best_docking_pose.mol2
r2_gen_244413,3BZ3,-9.52,r2_gen_244413_3BZ3_best_docking_pose.mol2
r2_gen_5482,3BZ3,-7.92,r2_gen_5482_3BZ3_best_docking_pose.mol2
r2_gen_117857,3BZ3,-8.03,r2_gen_117857_3BZ3_best_docking_pose.mol2
r2_gen_61511,3BZ3,-9.56,r2_gen_61511_3BZ3_best_docking_pose.mol2
r2_gen_296077,3BZ3,-8.69,r2_gen_296077_3BZ3_best_docking_pose.mol2
r2_gen_269331,3BZ3,-8.74,r2_gen_269331_3BZ3_best_docking_pose.mol2
r2_gen_220770,3BZ3,-8.94,r2_gen_220770_3BZ3_best_docking_pose.mol2
r2_gen_109261,3BZ3,-7.84,r2_gen_109261_3BZ3_best_docking_pose.mol2
r2_gen_244636,3BZ3,-7.93,r2_gen_244636_3BZ3_best_docking_pose.mol2
r2_gen_97222,3BZ3,-10.65,r2_gen_97222_3BZ3_best_docking_pose.mol2
r2_gen_272839,3BZ3,-8.93,r2_gen_272839_3BZ3_best_docking_pose.mol2
r2_gen_21688,3BZ3,-8.23,r2_gen_21688_3BZ3_best_docking_pose.mol2
r2_gen_223040,3BZ3,-9.42,r2_gen_223040_3BZ3_best_docking_pose.mol2
r2_gen_202917,3BZ3,-8.65,r2_gen_202917_3BZ3_best_docking_pose.mol2
r2_gen_140569,3BZ3,-9.17,r2_gen_140569_3BZ3_best_docking_pose.mol2
r2_gen_167159,3BZ3,-9.44,r2_gen_167159_3BZ3_best_docking_pose.mol2
r2_gen_72194,3BZ3,-8.15,r2_gen_72194_3BZ3_best_docking_pose.mol2
r2_gen_175479,3BZ3,-11.05,r2_gen_175479_3BZ3_best_docking_pose.mol2
r2_gen_248863,3BZ3,-9.31,r2_gen_248863_3BZ3_best_docking_pose.mol2
r2_gen_14887,3BZ3,-7.6,r2_gen_14887_3BZ3_best_docking_pose.mol2
r2_gen_32545,3BZ3,-8.79,r2_gen_32545_3BZ3_best_docking_pose.mol2
r2_gen_162446,3BZ3,-8.68,r2_gen_162446_3BZ3_best_docking_pose.mol2
r2_gen_274949,3BZ3,-6.77,r2_gen_274949_3BZ3_best_docking_pose.mol2
r2_gen_115257,3BZ3,-10.23,r2_gen_115257_3BZ3_best_docking_pose.mol2
r2_gen_46019,3BZ3,-7.24,r2_gen_46019_3BZ3_best_docking_pose.mol2
r2_gen_256091,3BZ3,-7.75,r2_gen_256091_3BZ3_best_docking_pose.mol2
r2_gen_174547,3BZ3,-8.93,r2_gen_174547_3BZ3_best_docking_pose.mol2
r2_gen_28999,3BZ3,-8.77,r2_gen_28999_3BZ3_best_docking_pose.mol2
r2_gen_199835,3BZ3,-9.65,r2_gen_199835_3BZ3_best_docking_pose.mol2
r2_gen_24520,3BZ3,-10.31,r2_gen_24520_3BZ3_best_docking_pose.mol2
r2_gen_23959,3BZ3,-9.96,r2_gen_23959_3BZ3_best_docking_pose.mol2
r2_gen_11245,3BZ3,-7.88,r2_gen_11245_3BZ3_best_docking_pose.mol2
r2_gen_303259,3BZ3,-7.74,r2_gen_303259_3BZ3_best_docking_pose.mol2
r2_gen_65291,3BZ3,-9.97,r2_gen_65291_3BZ3_best_docking_pose.mol2
r2_gen_209447,3BZ3,-10.16,r2_gen_209447_3BZ3_best_docking_pose.mol2
r2_gen_179411,3BZ3,-7.8,r2_gen_179411_3BZ3_best_docking_pose.mol2
r2_gen_116881,3BZ3,-9.86,r2_gen_116881_3BZ3_best_docking_pose.mol2
r2_gen_183503,3BZ3,-7.81,r2_gen_183503_3BZ3_best_docking_pose.mol2
r2_gen_95258,3BZ3,-9.97,r2_gen_95258_3BZ3_best_docking_pose.mol2
r2_gen_195854,3BZ3,-10.14,r2_gen_195854_3BZ3_best_docking_pose.mol2
r2_gen_16651,3BZ3,-9.67,r2_gen_16651_3BZ3_best_docking_pose.mol2
r2_gen_184117,3BZ3,-8.54,r2_gen_184117_3BZ3_best_docking_pose.mol2
r2_gen_23901,3BZ3,-8.36,r2_gen_23901_3BZ3_best_docking_pose.mol2
r2_gen_278422,3BZ3,-8.97,r2_gen_278422_3BZ3_best_docking_pose.mol2
r2_gen_73858,3BZ3,-7.42,r2_gen_73858_3BZ3_best_docking_pose.mol2
r2_gen_56848,3BZ3,-8.37,r2_gen_56848_3BZ3_best_docking_pose.mol2
r2_gen_266701,3BZ3,-9.64,r2_gen_266701_3BZ3_best_docking_pose.mol2
r2_gen_60560,3BZ3,-9.32,r2_gen_60560_3BZ3_best_docking_pose.mol2
r2_gen_137030,3BZ3,-9.47,r2_gen_137030_3BZ3_best_docking_pose.mol2
r2_gen_170478,3BZ3,-7.63,r2_gen_170478_3BZ3_best_docking_pose.mol2
r2_gen_146006,3BZ3,-10.04,r2_gen_146006_3BZ3_best_docking_pose.mol2
r2_gen_184543,3BZ3,-7.68,r2_gen_184543_3BZ3_best_docking_pose.mol2
r2_gen_73490,3BZ3,-6.94,r2_gen_73490_3BZ3_best_docking_pose.mol2
r2_gen_171649,3BZ3,-6.91,r2_gen_171649_3BZ3_best_docking_pose.mol2
r2_gen_131292,3BZ3,-7.44,r2_gen_131292_3BZ3_best_docking_pose.mol2
r2_gen_188780,3BZ3,-9.24,r2_gen_188780_3BZ3_best_docking_pose.mol2
r2_gen_173798,3BZ3,-9.7,r2_gen_173798_3BZ3_best_docking_pose.mol2
r2_gen_284064,3BZ3,-8.38,r2_gen_284064_3BZ3_best_docking_pose.mol2
r2_gen_1022,3BZ3,-9.23,r2_gen_1022_3BZ3_best_docking_pose.mol2
r2_gen_12648,3BZ3,-8.57,r2_gen_12648_3BZ3_best_docking_pose.mol2
r2_gen_112044,3BZ3,-10.26,r2_gen_112044_3BZ3_best_docking_pose.mol2
r2_gen_58507,3BZ3,-8.8,r2_gen_58507_3BZ3_best_docking_pose.mol2
r2_gen_92286,3BZ3,-8.82,r2_gen_92286_3BZ3_best_docking_pose.mol2
r2_gen_11929,3BZ3,-10.34,r2_gen_11929_3BZ3_best_docking_pose.mol2
r2_gen_171706,3BZ3,-7.04,r2_gen_171706_3BZ3_best_docking_pose.mol2
r2_gen_219421,3BZ3,-7.31,r2_gen_219421_3BZ3_best_docking_pose.mol2
r2_gen_224688,3BZ3,-6.97,r2_gen_224688_3BZ3_best_docking_pose.mol2
r2_gen_106463,3BZ3,-6.86,r2_gen_106463_3BZ3_best_docking_pose.mol2
r2_gen_125389,3BZ3,-9.99,r2_gen_125389_3BZ3_best_docking_pose.mol2
r2_gen_203035,3BZ3,-7.51,r2_gen_203035_3BZ3_best_docking_pose.mol2
r2_gen_48370,3BZ3,-10.55,r2_gen_48370_3BZ3_best_docking_pose.mol2
r2_gen_107426,3BZ3,-7.46,r2_gen_107426_3BZ3_best_docking_pose.mol2
r2_gen_106227,3BZ3,-9.03,r2_gen_106227_3BZ3_best_docking_pose.mol2
r2_gen_160173,3BZ3,-7.07,r2_gen_160173_3BZ3_best_docking_pose.mol2
r2_gen_35299,3BZ3,-7.65,r2_gen_35299_3BZ3_best_docking_pose.mol2
r2_gen_71616,3BZ3,-7.87,r2_gen_71616_3BZ3_best_docking_pose.mol2
r2_gen_183211,3BZ3,-8.23,r2_gen_183211_3BZ3_best_docking_pose.mol2
r2_gen_284361,3BZ3,-10.35,r2_gen_284361_3BZ3_best_docking_pose.mol2
r2_gen_179904,3BZ3,-9.56,r2_gen_179904_3BZ3_best_docking_pose.mol2
r2_gen_14584,3BZ3,-7.15,r2_gen_14584_3BZ3_best_docking_pose.mol2
r2_gen_148072,3BZ3,-10.37,r2_gen_148072_3BZ3_best_docking_pose.mol2
r2_gen_70245,3BZ3,-7.22,r2_gen_70245_3BZ3_best_docking_pose.mol2
r2_gen_260754,3BZ3,-8.06,r2_gen_260754_3BZ3_best_docking_pose.mol2
r2_gen_79228,3BZ3,-6.54,r2_gen_79228_3BZ3_best_docking_pose.mol2
r2_gen_197312,3BZ3,-10.7,r2_gen_197312_3BZ3_best_docking_pose.mol2
r2_gen_183260,3BZ3,-7.63,r2_gen_183260_3BZ3_best_docking_pose.mol2
